departamento,departamento_iso,anio,numero_semana,fecha_inicio_semana,fecha_fin_semana,cantidad_detecciones,superficie_km2,detecciones_por_1000_km2
Flores,UY-FS,2022,26,2022-06-27,2022-07-03,0,5140.77049712524,0.0
Florida,UY-FD,2022,26,2022-06-27,2022-07-03,0,10405.572253242583,0.0
Lavalleja,UY-LA,2022,26,2022-06-27,2022-07-03,0,10031.272844140674,0.0
Maldonado,UY-MA,2022,26,2022-06-27,2022-07-03,0,4803.260185508939,0.0
Montevideo,UY-MO,2022,26,2022-06-27,2022-07-03,0,527.7536386520376,0.0
Paysandú,UY-PA,2022,26,2022-06-27,2022-07-03,0,14088.526169172621,0.0
Rivera,UY-RV,2022,26,2022-06-27,2022-07-03,0,9329.550532265199,0.0
Rocha,UY-RO,2022,26,2022-06-27,2022-07-03,0,10558.553826772255,0.0
Río Negro,UY-RN,2022,26,2022-06-27,2022-07-03,0,9810.67596839813,0.0
Salto,UY-SA,2022,26,2022-06-27,2022-07-03,0,14170.87435119916,0.0
San José,UY-SJ,2022,26,2022-06-27,2022-07-03,0,5002.920653176918,0.0
Soriano,UY-SO,2022,26,2022-06-27,2022-07-03,2,9122.538742945157,0.21923721634470275
Tacuarembó,UY-TA,2022,26,2022-06-27,2022-07-03,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2022,26,2022-06-27,2022-07-03,0,9285.005878360264,0.0
Artigas,UY-AR,2022,27,2022-07-04,2022-07-10,0,12010.600679730765,0.0
Canelones,UY-CA,2022,27,2022-07-04,2022-07-10,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2022,27,2022-07-04,2022-07-10,0,13655.557447815512,0.0
Colonia,UY-CO,2022,27,2022-07-04,2022-07-10,2,6112.026851866528,0.32722369329729434
Durazno,UY-DU,2022,27,2022-07-04,2022-07-10,0,12228.10425056514,0.0
Flores,UY-FS,2022,27,2022-07-04,2022-07-10,0,5140.77049712524,0.0
Florida,UY-FD,2022,27,2022-07-04,2022-07-10,0,10405.572253242583,0.0
Lavalleja,UY-LA,2022,27,2022-07-04,2022-07-10,0,10031.272844140674,0.0
Maldonado,UY-MA,2022,27,2022-07-04,2022-07-10,0,4803.260185508939,0.0
Montevideo,UY-MO,2022,27,2022-07-04,2022-07-10,0,527.7536386520376,0.0
Paysandú,UY-PA,2022,27,2022-07-04,2022-07-10,3,14088.526169172621,0.21293923608307294
Rivera,UY-RV,2022,27,2022-07-04,2022-07-10,0,9329.550532265199,0.0
Rocha,UY-RO,2022,27,2022-07-04,2022-07-10,0,10558.553826772255,0.0
Río Negro,UY-RN,2022,27,2022-07-04,2022-07-10,0,9810.67596839813,0.0
Salto,UY-SA,2022,27,2022-07-04,2022-07-10,0,14170.87435119916,0.0
San José,UY-SJ,2022,27,2022-07-04,2022-07-10,0,5002.920653176918,0.0
Soriano,UY-SO,2022,27,2022-07-04,2022-07-10,1,9122.538742945157,0.10961860817235138
Tacuarembó,UY-TA,2022,27,2022-07-04,2022-07-10,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2022,27,2022-07-04,2022-07-10,0,9285.005878360264,0.0
Artigas,UY-AR,2022,28,2022-07-11,2022-07-17,1,12010.600679730765,0.08325978247595993
Canelones,UY-CA,2022,28,2022-07-11,2022-07-17,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2022,28,2022-07-11,2022-07-17,0,13655.557447815512,0.0
Colonia,UY-CO,2022,28,2022-07-11,2022-07-17,0,6112.026851866528,0.0
Durazno,UY-DU,2022,28,2022-07-11,2022-07-17,0,12228.10425056514,0.0
Flores,UY-FS,2022,28,2022-07-11,2022-07-17,0,5140.77049712524,0.0
Florida,UY-FD,2022,28,2022-07-11,2022-07-17,0,10405.572253242583,0.0
Lavalleja,UY-LA,2022,28,2022-07-11,2022-07-17,0,10031.272844140674,0.0
Maldonado,UY-MA,2022,28,2022-07-11,2022-07-17,0,4803.260185508939,0.0
Montevideo,UY-MO,2022,28,2022-07-11,2022-07-17,0,527.7536386520376,0.0
Paysandú,UY-PA,2022,28,2022-07-11,2022-07-17,0,14088.526169172621,0.0
Rivera,UY-RV,2022,28,2022-07-11,2022-07-17,0,9329.550532265199,0.0
Rocha,UY-RO,2022,28,2022-07-11,2022-07-17,0,10558.553826772255,0.0
Río Negro,UY-RN,2022,28,2022-07-11,2022-07-17,0,9810.67596839813,0.0
Salto,UY-SA,2022,28,2022-07-11,2022-07-17,0,14170.87435119916,0.0
San José,UY-SJ,2022,28,2022-07-11,2022-07-17,0,5002.920653176918,0.0
Soriano,UY-SO,2022,28,2022-07-11,2022-07-17,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2022,28,2022-07-11,2022-07-17,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2022,28,2022-07-11,2022-07-17,0,9285.005878360264,0.0
Artigas,UY-AR,2022,29,2022-07-18,2022-07-24,2,12010.600679730765,0.16651956495191986
Canelones,UY-CA,2022,29,2022-07-18,2022-07-24,1,4520.87871068126,0.22119593645309454
Cerro Largo,UY-CL,2022,29,2022-07-18,2022-07-24,0,13655.557447815512,0.0
Colonia,UY-CO,2022,29,2022-07-18,2022-07-24,2,6112.026851866528,0.32722369329729434
Durazno,UY-DU,2022,29,2022-07-18,2022-07-24,0,12228.10425056514,0.0
Flores,UY-FS,2022,29,2022-07-18,2022-07-24,0,5140.77049712524,0.0
Florida,UY-FD,2022,29,2022-07-18,2022-07-24,0,10405.572253242583,0.0
Lavalleja,UY-LA,2022,29,2022-07-18,2022-07-24,1,10031.272844140674,0.09968824650045341
Maldonado,UY-MA,2022,29,2022-07-18,2022-07-24,0,4803.260185508939,0.0
Montevideo,UY-MO,2022,29,2022-07-18,2022-07-24,0,527.7536386520376,0.0
Paysandú,UY-PA,2022,29,2022-07-18,2022-07-24,0,14088.526169172621,0.0
Rivera,UY-RV,2022,29,2022-07-18,2022-07-24,0,9329.550532265199,0.0
Rocha,UY-RO,2022,29,2022-07-18,2022-07-24,0,10558.553826772255,0.0
Río Negro,UY-RN,2022,29,2022-07-18,2022-07-24,0,9810.67596839813,0.0
Salto,UY-SA,2022,29,2022-07-18,2022-07-24,0,14170.87435119916,0.0
San José,UY-SJ,2022,29,2022-07-18,2022-07-24,0,5002.920653176918,0.0
Soriano,UY-SO,2022,29,2022-07-18,2022-07-24,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2022,29,2022-07-18,2022-07-24,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2022,29,2022-07-18,2022-07-24,0,9285.005878360264,0.0
Artigas,UY-AR,2022,30,2022-07-25,2022-07-31,3,12010.600679730765,0.2497793474278798
Canelones,UY-CA,2022,30,2022-07-25,2022-07-31,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2022,30,2022-07-25,2022-07-31,0,13655.557447815512,0.0
Colonia,UY-CO,2022,30,2022-07-25,2022-07-31,0,6112.026851866528,0.0
Durazno,UY-DU,2022,30,2022-07-25,2022-07-31,0,12228.10425056514,0.0
Flores,UY-FS,2022,30,2022-07-25,2022-07-31,0,5140.77049712524,0.0
Florida,UY-FD,2022,30,2022-07-25,2022-07-31,0,10405.572253242583,0.0
Lavalleja,UY-LA,2022,30,2022-07-25,2022-07-31,0,10031.272844140674,0.0
Maldonado,UY-MA,2022,30,2022-07-25,2022-07-31,0,4803.260185508939,0.0
Montevideo,UY-MO,2022,30,2022-07-25,2022-07-31,0,527.7536386520376,0.0
Paysandú,UY-PA,2022,30,2022-07-25,2022-07-31,0,14088.526169172621,0.0
Rivera,UY-RV,2022,30,2022-07-25,2022-07-31,0,9329.550532265199,0.0
Rocha,UY-RO,2022,30,2022-07-25,2022-07-31,0,10558.553826772255,0.0
Río Negro,UY-RN,2022,30,2022-07-25,2022-07-31,0,9810.67596839813,0.0
Salto,UY-SA,2022,30,2022-07-25,2022-07-31,0,14170.87435119916,0.0
San José,UY-SJ,2022,30,2022-07-25,2022-07-31,2,5002.920653176918,0.39976648414960864
Soriano,UY-SO,2022,30,2022-07-25,2022-07-31,0,9122.538742945157,0.0
Tacuarembó,UY-TA,2022,30,2022-07-25,2022-07-31,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2022,30,2022-07-25,2022-07-31,0,9285.005878360264,0.0
Artigas,UY-AR,2022,31,2022-08-01,2022-08-07,0,12010.600679730765,0.0
Canelones,UY-CA,2022,31,2022-08-01,2022-08-07,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2022,31,2022-08-01,2022-08-07,0,13655.557447815512,0.0
Colonia,UY-CO,2022,31,2022-08-01,2022-08-07,3,6112.026851866528,0.4908355399459415
Durazno,UY-DU,2022,31,2022-08-01,2022-08-07,0,12228.10425056514,0.0
Flores,UY-FS,2022,31,2022-08-01,2022-08-07,0,5140.77049712524,0.0
Florida,UY-FD,2022,31,2022-08-01,2022-08-07,0,10405.572253242583,0.0
Lavalleja,UY-LA,2022,31,2022-08-01,2022-08-07,1,10031.272844140674,0.09968824650045341
Maldonado,UY-MA,2022,31,2022-08-01,2022-08-07,0,4803.260185508939,0.0
Montevideo,UY-MO,2022,31,2022-08-01,2022-08-07,0,527.7536386520376,0.0
Paysandú,UY-PA,2022,31,2022-08-01,2022-08-07,0,14088.526169172621,0.0
Rivera,UY-RV,2022,31,2022-08-01,2022-08-07,0,9329.550532265199,0.0
Rocha,UY-RO,2022,31,2022-08-01,2022-08-07,0,10558.553826772255,0.0
Río Negro,UY-RN,2022,31,2022-08-01,2022-08-07,0,9810.67596839813,0.0
Salto,UY-SA,2022,31,2022-08-01,2022-08-07,0,14170.87435119916,0.0
San José,UY-SJ,2022,31,2022-08-01,2022-08-07,0,5002.920653176918,0.0
Soriano,UY-SO,2022,31,2022-08-01,2022-08-07,1,9122.538742945157,0.10961860817235138
Tacuarembó,UY-TA,2022,31,2022-08-01,2022-08-07,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2022,31,2022-08-01,2022-08-07,0,9285.005878360264,0.0
Artigas,UY-AR,2022,32,2022-08-08,2022-08-14,2,12010.600679730765,0.16651956495191986
Canelones,UY-CA,2022,32,2022-08-08,2022-08-14,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2022,32,2022-08-08,2022-08-14,1,13655.557447815512,0.07323025836341603
Colonia,UY-CO,2022,32,2022-08-08,2022-08-14,2,6112.026851866528,0.32722369329729434
Durazno,UY-DU,2022,32,2022-08-08,2022-08-14,0,12228.10425056514,0.0
Flores,UY-FS,2022,32,2022-08-08,2022-08-14,0,5140.77049712524,0.0
Florida,UY-FD,2022,32,2022-08-08,2022-08-14,2,10405.572253242583,0.1922047102576949
Lavalleja,UY-LA,2022,32,2022-08-08,2022-08-14,0,10031.272844140674,0.0
Maldonado,UY-MA,2022,32,2022-08-08,2022-08-14,1,4803.260185508939,0.20819192826924554
Montevideo,UY-MO,2022,32,2022-08-08,2022-08-14,0,527.7536386520376,0.0
Paysandú,UY-PA,2022,32,2022-08-08,2022-08-14,2,14088.526169172621,0.1419594907220486
Rivera,UY-RV,2022,32,2022-08-08,2022-08-14,0,9329.550532265199,0.0
Rocha,UY-RO,2022,32,2022-08-08,2022-08-14,0,10558.553826772255,0.0
Río Negro,UY-RN,2022,32,2022-08-08,2022-08-14,0,9810.67596839813,0.0
Salto,UY-SA,2022,32,2022-08-08,2022-08-14,0,14170.87435119916,0.0
San José,UY-SJ,2022,32,2022-08-08,2022-08-14,0,5002.920653176918,0.0
Soriano,UY-SO,2022,32,2022-08-08,2022-08-14,9,9122.538742945157,0.9865674735511623
Tacuarembó,UY-TA,2022,32,2022-08-08,2022-08-14,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2022,32,2022-08-08,2022-08-14,0,9285.005878360264,0.0
Artigas,UY-AR,2022,33,2022-08-15,2022-08-21,1,12010.600679730765,0.08325978247595993
Canelones,UY-CA,2022,33,2022-08-15,2022-08-21,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2022,33,2022-08-15,2022-08-21,0,13655.557447815512,0.0
Colonia,UY-CO,2022,33,2022-08-15,2022-08-21,2,6112.026851866528,0.32722369329729434
Durazno,UY-DU,2022,33,2022-08-15,2022-08-21,5,12228.10425056514,0.4088941259859571
Flores,UY-FS,2022,33,2022-08-15,2022-08-21,0,5140.77049712524,0.0
Florida,UY-FD,2022,33,2022-08-15,2022-08-21,3,10405.572253242583,0.2883070653865423
Lavalleja,UY-LA,2022,33,2022-08-15,2022-08-21,5,10031.272844140674,0.4984412325022671
Maldonado,UY-MA,2022,33,2022-08-15,2022-08-21,2,4803.260185508939,0.4163838565384911
Montevideo,UY-MO,2022,33,2022-08-15,2022-08-21,0,527.7536386520376,0.0
Paysandú,UY-PA,2022,33,2022-08-15,2022-08-21,1,14088.526169172621,0.0709797453610243
Rivera,UY-RV,2022,33,2022-08-15,2022-08-21,9,9329.550532265199,0.9646766978617581
Rocha,UY-RO,2022,33,2022-08-15,2022-08-21,2,10558.553826772255,0.1894198801097933
Río Negro,UY-RN,2022,33,2022-08-15,2022-08-21,3,9810.67596839813,0.30578932681738896
Salto,UY-SA,2022,33,2022-08-15,2022-08-21,0,14170.87435119916,0.0
San José,UY-SJ,2022,33,2022-08-15,2022-08-21,12,5002.920653176918,2.3985989048976517
Soriano,UY-SO,2022,33,2022-08-15,2022-08-21,2,9122.538742945157,0.21923721634470275
Tacuarembó,UY-TA,2022,33,2022-08-15,2022-08-21,0,15973.367767510354,0.0
Treinta y Tres,UY-TT,2022,33,2022-08-15,2022-08-21,1,9285.005878360264,0.10770052416774566
Artigas,UY-AR,2022,34,2022-08-22,2022-08-28,1,12010.600679730765,0.08325978247595993
Canelones,UY-CA,2022,34,2022-08-22,2022-08-28,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2022,34,2022-08-22,2022-08-28,1,13655.557447815512,0.07323025836341603
Colonia,UY-CO,2022,34,2022-08-22,2022-08-28,1,6112.026851866528,0.16361184664864717
Durazno,UY-DU,2022,34,2022-08-22,2022-08-28,4,12228.10425056514,0.3271153007887657
Flores,UY-FS,2022,34,2022-08-22,2022-08-28,0,5140.77049712524,0.0
Florida,UY-FD,2022,34,2022-08-22,2022-08-28,3,10405.572253242583,0.2883070653865423
Lavalleja,UY-LA,2022,34,2022-08-22,2022-08-28,1,10031.272844140674,0.09968824650045341
Maldonado,UY-MA,2022,34,2022-08-22,2022-08-28,0,4803.260185508939,0.0
Montevideo,UY-MO,2022,34,2022-08-22,2022-08-28,0,527.7536386520376,0.0
Paysandú,UY-PA,2022,34,2022-08-22,2022-08-28,0,14088.526169172621,0.0
Rivera,UY-RV,2022,34,2022-08-22,2022-08-28,1,9329.550532265199,0.10718629976241757
Rocha,UY-RO,2022,34,2022-08-22,2022-08-28,2,10558.553826772255,0.1894198801097933
Río Negro,UY-RN,2022,34,2022-08-22,2022-08-28,8,9810.67596839813,0.8154382048463706
Salto,UY-SA,2022,34,2022-08-22,2022-08-28,0,14170.87435119916,0.0
San José,UY-SJ,2022,34,2022-08-22,2022-08-28,1,5002.920653176918,0.19988324207480432
Soriano,UY-SO,2022,34,2022-08-22,2022-08-28,6,9122.538742945157,0.6577116490341083
Tacuarembó,UY-TA,2022,34,2022-08-22,2022-08-28,2,15973.367767510354,0.1252084112198291
Treinta y Tres,UY-TT,2022,34,2022-08-22,2022-08-28,0,9285.005878360264,0.0
Artigas,UY-AR,2022,35,2022-08-29,2022-09-04,2,12010.600679730765,0.16651956495191986
Canelones,UY-CA,2022,35,2022-08-29,2022-09-04,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2022,35,2022-08-29,2022-09-04,0,13655.557447815512,0.0
Colonia,UY-CO,2022,35,2022-08-29,2022-09-04,0,6112.026851866528,0.0
Durazno,UY-DU,2022,35,2022-08-29,2022-09-04,0,12228.10425056514,0.0
Flores,UY-FS,2022,35,2022-08-29,2022-09-04,0,5140.77049712524,0.0
Florida,UY-FD,2022,35,2022-08-29,2022-09-04,0,10405.572253242583,0.0
Lavalleja,UY-LA,2022,35,2022-08-29,2022-09-04,0,10031.272844140674,0.0
Maldonado,UY-MA,2022,35,2022-08-29,2022-09-04,1,4803.260185508939,0.20819192826924554
Montevideo,UY-MO,2022,35,2022-08-29,2022-09-04,0,527.7536386520376,0.0
Paysandú,UY-PA,2022,35,2022-08-29,2022-09-04,3,14088.526169172621,0.21293923608307294
Rivera,UY-RV,2022,35,2022-08-29,2022-09-04,2,9329.550532265199,0.21437259952483514
Rocha,UY-RO,2022,35,2022-08-29,2022-09-04,2,10558.553826772255,0.1894198801097933
Río Negro,UY-RN,2022,35,2022-08-29,2022-09-04,1,9810.67596839813,0.10192977560579633
Salto,UY-SA,2022,35,2022-08-29,2022-09-04,4,14170.87435119916,0.28226910357592117
San José,UY-SJ,2022,35,2022-08-29,2022-09-04,4,5002.920653176918,0.7995329682992173
Soriano,UY-SO,2022,35,2022-08-29,2022-09-04,2,9122.538742945157,0.21923721634470275
Tacuarembó,UY-TA,2022,35,2022-08-29,2022-09-04,2,15973.367767510354,0.1252084112198291
Treinta y Tres,UY-TT,2022,35,2022-08-29,2022-09-04,0,9285.005878360264,0.0
Artigas,UY-AR,2022,36,2022-09-05,2022-09-11,3,12010.600679730765,0.2497793474278798
Canelones,UY-CA,2022,36,2022-09-05,2022-09-11,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2022,36,2022-09-05,2022-09-11,3,13655.557447815512,0.2196907750902481
Colonia,UY-CO,2022,36,2022-09-05,2022-09-11,8,6112.026851866528,1.3088947731891774
Durazno,UY-DU,2022,36,2022-09-05,2022-09-11,1,12228.10425056514,0.08177882519719143
Flores,UY-FS,2022,36,2022-09-05,2022-09-11,0,5140.77049712524,0.0
Florida,UY-FD,2022,36,2022-09-05,2022-09-11,1,10405.572253242583,0.09610235512884745
Lavalleja,UY-LA,2022,36,2022-09-05,2022-09-11,7,10031.272844140674,0.6978177255031739
Maldonado,UY-MA,2022,36,2022-09-05,2022-09-11,1,4803.260185508939,0.20819192826924554
Montevideo,UY-MO,2022,36,2022-09-05,2022-09-11,2,527.7536386520376,3.7896470123982504
Paysandú,UY-PA,2022,36,2022-09-05,2022-09-11,0,14088.526169172621,0.0
Rivera,UY-RV,2022,36,2022-09-05,2022-09-11,8,9329.550532265199,0.8574903980993406
Rocha,UY-RO,2022,36,2022-09-05,2022-09-11,2,10558.553826772255,0.1894198801097933
Río Negro,UY-RN,2022,36,2022-09-05,2022-09-11,0,9810.67596839813,0.0
Salto,UY-SA,2022,36,2022-09-05,2022-09-11,0,14170.87435119916,0.0
San José,UY-SJ,2022,36,2022-09-05,2022-09-11,11,5002.920653176918,2.1987156628228472
Soriano,UY-SO,2022,36,2022-09-05,2022-09-11,5,9122.538742945157,0.5480930408617568
Tacuarembó,UY-TA,2022,36,2022-09-05,2022-09-11,2,15973.367767510354,0.1252084112198291
Treinta y Tres,UY-TT,2022,36,2022-09-05,2022-09-11,4,9285.005878360264,0.4308020966709826
Artigas,UY-AR,2022,37,2022-09-12,2022-09-18,3,12010.600679730765,0.2497793474278798
Canelones,UY-CA,2022,37,2022-09-12,2022-09-18,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2022,37,2022-09-12,2022-09-18,0,13655.557447815512,0.0
Colonia,UY-CO,2022,37,2022-09-12,2022-09-18,3,6112.026851866528,0.4908355399459415
Durazno,UY-DU,2022,37,2022-09-12,2022-09-18,1,12228.10425056514,0.08177882519719143
Flores,UY-FS,2022,37,2022-09-12,2022-09-18,1,5140.77049712524,0.1945233697087252
Florida,UY-FD,2022,37,2022-09-12,2022-09-18,3,10405.572253242583,0.2883070653865423
Lavalleja,UY-LA,2022,37,2022-09-12,2022-09-18,3,10031.272844140674,0.29906473950136025
Maldonado,UY-MA,2022,37,2022-09-12,2022-09-18,0,4803.260185508939,0.0
Montevideo,UY-MO,2022,37,2022-09-12,2022-09-18,0,527.7536386520376,0.0
Paysandú,UY-PA,2022,37,2022-09-12,2022-09-18,0,14088.526169172621,0.0
Rivera,UY-RV,2022,37,2022-09-12,2022-09-18,7,9329.550532265199,0.7503040983369229
Rocha,UY-RO,2022,37,2022-09-12,2022-09-18,10,10558.553826772255,0.9470994005489666
Río Negro,UY-RN,2022,37,2022-09-12,2022-09-18,1,9810.67596839813,0.10192977560579633
Salto,UY-SA,2022,37,2022-09-12,2022-09-18,0,14170.87435119916,0.0
San José,UY-SJ,2022,37,2022-09-12,2022-09-18,2,5002.920653176918,0.39976648414960864
Soriano,UY-SO,2022,37,2022-09-12,2022-09-18,1,9122.538742945157,0.10961860817235138
Tacuarembó,UY-TA,2022,37,2022-09-12,2022-09-18,2,15973.367767510354,0.1252084112198291
Treinta y Tres,UY-TT,2022,37,2022-09-12,2022-09-18,2,9285.005878360264,0.2154010483354913
Artigas,UY-AR,2022,38,2022-09-19,2022-09-25,2,12010.600679730765,0.16651956495191986
Canelones,UY-CA,2022,38,2022-09-19,2022-09-25,5,4520.87871068126,1.1059796822654728
Cerro Largo,UY-CL,2022,38,2022-09-19,2022-09-25,1,13655.557447815512,0.07323025836341603
Colonia,UY-CO,2022,38,2022-09-19,2022-09-25,2,6112.026851866528,0.32722369329729434
Durazno,UY-DU,2022,38,2022-09-19,2022-09-25,0,12228.10425056514,0.0
Flores,UY-FS,2022,38,2022-09-19,2022-09-25,0,5140.77049712524,0.0
Florida,UY-FD,2022,38,2022-09-19,2022-09-25,0,10405.572253242583,0.0
Lavalleja,UY-LA,2022,38,2022-09-19,2022-09-25,6,10031.272844140674,0.5981294790027205
Maldonado,UY-MA,2022,38,2022-09-19,2022-09-25,7,4803.260185508939,1.4573434978847188
Montevideo,UY-MO,2022,38,2022-09-19,2022-09-25,0,527.7536386520376,0.0
Paysandú,UY-PA,2022,38,2022-09-19,2022-09-25,0,14088.526169172621,0.0
Rivera,UY-RV,2022,38,2022-09-19,2022-09-25,0,9329.550532265199,0.0
Rocha,UY-RO,2022,38,2022-09-19,2022-09-25,16,10558.553826772255,1.5153590408783464
Río Negro,UY-RN,2022,38,2022-09-19,2022-09-25,1,9810.67596839813,0.10192977560579633
Salto,UY-SA,2022,38,2022-09-19,2022-09-25,1,14170.87435119916,0.07056727589398029
San José,UY-SJ,2022,38,2022-09-19,2022-09-25,7,5002.920653176918,1.3991826945236303
Soriano,UY-SO,2022,38,2022-09-19,2022-09-25,2,9122.538742945157,0.21923721634470275
Tacuarembó,UY-TA,2022,38,2022-09-19,2022-09-25,1,15973.367767510354,0.06260420560991455
Treinta y Tres,UY-TT,2022,38,2022-09-19,2022-09-25,3,9285.005878360264,0.32310157250323696
Artigas,UY-AR,2022,39,2022-09-26,2022-10-02,9,12010.600679730765,0.7493380422836394
Canelones,UY-CA,2022,39,2022-09-26,2022-10-02,1,4520.87871068126,0.22119593645309454
Cerro Largo,UY-CL,2022,39,2022-09-26,2022-10-02,1,13655.557447815512,0.07323025836341603
Colonia,UY-CO,2022,39,2022-09-26,2022-10-02,6,6112.026851866528,0.981671079891883
Durazno,UY-DU,2022,39,2022-09-26,2022-10-02,0,12228.10425056514,0.0
Flores,UY-FS,2022,39,2022-09-26,2022-10-02,0,5140.77049712524,0.0
Florida,UY-FD,2022,39,2022-09-26,2022-10-02,1,10405.572253242583,0.09610235512884745
Lavalleja,UY-LA,2022,39,2022-09-26,2022-10-02,6,10031.272844140674,0.5981294790027205
Maldonado,UY-MA,2022,39,2022-09-26,2022-10-02,3,4803.260185508939,0.6245757848077367
Montevideo,UY-MO,2022,39,2022-09-26,2022-10-02,0,527.7536386520376,0.0
Paysandú,UY-PA,2022,39,2022-09-26,2022-10-02,2,14088.526169172621,0.1419594907220486
Rivera,UY-RV,2022,39,2022-09-26,2022-10-02,4,9329.550532265199,0.4287451990496703
Rocha,UY-RO,2022,39,2022-09-26,2022-10-02,23,10558.553826772255,2.178328621262623
Río Negro,UY-RN,2022,39,2022-09-26,2022-10-02,0,9810.67596839813,0.0
Salto,UY-SA,2022,39,2022-09-26,2022-10-02,0,14170.87435119916,0.0
San José,UY-SJ,2022,39,2022-09-26,2022-10-02,4,5002.920653176918,0.7995329682992173
Soriano,UY-SO,2022,39,2022-09-26,2022-10-02,7,9122.538742945157,0.7673302572064596
Tacuarembó,UY-TA,2022,39,2022-09-26,2022-10-02,4,15973.367767510354,0.2504168224396582
Treinta y Tres,UY-TT,2022,39,2022-09-26,2022-10-02,13,9285.005878360264,1.4001068141806934
Artigas,UY-AR,2022,40,2022-10-03,2022-10-09,0,12010.600679730765,0.0
Canelones,UY-CA,2022,40,2022-10-03,2022-10-09,1,4520.87871068126,0.22119593645309454
Cerro Largo,UY-CL,2022,40,2022-10-03,2022-10-09,5,13655.557447815512,0.36615129181708017
Colonia,UY-CO,2022,40,2022-10-03,2022-10-09,8,6112.026851866528,1.3088947731891774
Durazno,UY-DU,2022,40,2022-10-03,2022-10-09,7,12228.10425056514,0.57245177638034
Flores,UY-FS,2022,40,2022-10-03,2022-10-09,0,5140.77049712524,0.0
Florida,UY-FD,2022,40,2022-10-03,2022-10-09,0,10405.572253242583,0.0
Lavalleja,UY-LA,2022,40,2022-10-03,2022-10-09,6,10031.272844140674,0.5981294790027205
Maldonado,UY-MA,2022,40,2022-10-03,2022-10-09,4,4803.260185508939,0.8327677130769822
Montevideo,UY-MO,2022,40,2022-10-03,2022-10-09,0,527.7536386520376,0.0
Paysandú,UY-PA,2022,40,2022-10-03,2022-10-09,1,14088.526169172621,0.0709797453610243
Rivera,UY-RV,2022,40,2022-10-03,2022-10-09,1,9329.550532265199,0.10718629976241757
Rocha,UY-RO,2022,40,2022-10-03,2022-10-09,13,10558.553826772255,1.2312292207136564
Río Negro,UY-RN,2022,40,2022-10-03,2022-10-09,2,9810.67596839813,0.20385955121159266
Salto,UY-SA,2022,40,2022-10-03,2022-10-09,4,14170.87435119916,0.28226910357592117
San José,UY-SJ,2022,40,2022-10-03,2022-10-09,15,5002.920653176918,2.998248631122065
Soriano,UY-SO,2022,40,2022-10-03,2022-10-09,3,9122.538742945157,0.32885582451705414
Tacuarembó,UY-TA,2022,40,2022-10-03,2022-10-09,6,15973.367767510354,0.3756252336594873
Treinta y Tres,UY-TT,2022,40,2022-10-03,2022-10-09,5,9285.005878360264,0.5385026208387282
Artigas,UY-AR,2022,41,2022-10-10,2022-10-16,0,12010.600679730765,0.0
Canelones,UY-CA,2022,41,2022-10-10,2022-10-16,0,4520.87871068126,0.0
Cerro Largo,UY-CL,2022,41,2022-10-10,2022-10-16,3,13655.557447815512,0.2196907750902481
Colonia,UY-CO,2022,41,2022-10-10,2022-10-16,4,6112.026851866528,0.6544473865945887
Durazno,UY-DU,2022,41,2022-10-10,2022-10-16,4,12228.10425056514,0.3271153007887657
Flores,UY-FS,2022,41,2022-10-10,2022-10-16,0,5140.77049712524,0.0
Florida,UY-FD,2022,41,2022-10-10,2022-10-16,3,10405.572253242583,0.2883070653865423
Lavalleja,UY-LA,2022,41,2022-10-10,2022-10-16,1,10031.272844140674,0.09968824650045341
Maldonado,UY-MA,2022,41,2022-10-10,2022-10-16,1,4803.260185508939,0.20819192826924554
Montevideo,UY-MO,2022,41,2022-10-10,2022-10-16,3,527.7536386520376,5.684470518597376
Paysandú,UY-PA,2022,41,2022-10-10,2022-10-16,0,14088.526169172621,0.0
Rivera,UY-RV,2022,41,2022-10-10,2022-10-16,1,9329.550532265199,0.10718629976241757
Rocha,UY-RO,2022,41,2022-10-10,2022-10-16,0,10558.553826772255,0.0
Río Negro,UY-RN,2022,41,2022-10-10,2022-10-16,0,9810.67596839813,0.0
Salto,UY-SA,2022,41,2022-10-10,2022-10-16,0,14170.87435119916,0.0
San José,UY-SJ,2022,41,2022-10-10,2022-10-16,5,5002.920653176918,0.9994162103740215
Soriano,UY-SO,2022,41,2022-10-10,2022-10-16,0,9122.538742945157,0.0
