coordenada_id,departamento,departamento_iso,metodo_seleccion,crs_generacion,separacion_grilla_m,easting_m,northing_m,fuente_limite,latitud,longitud
URY_TA_G_E550000_N6425000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,550000.0,6425000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.310708,-56.468854
URY_TA_G_E575000_N6400000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,575000.0,6400000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.534819,-56.201314
URY_TA_G_E575000_N6425000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,575000.0,6425000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.309311,-56.203299
URY_TA_G_E575000_N6450000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,575000.0,6450000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.083794,-56.205262
URY_TA_G_E575000_N6475000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,575000.0,6475000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-31.858269,-56.207202
URY_TA_G_E575000_N6500000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,575000.0,6500000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-31.632737,-56.209122
URY_TA_G_E600000_N6400000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,600000.0,6400000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.532847,-55.93512
URY_TA_G_E600000_N6425000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,600000.0,6425000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.307355,-55.937766
URY_TA_G_E600000_N6450000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,600000.0,6450000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.081856,-55.940383
URY_TA_G_E600000_N6475000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,600000.0,6475000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-31.856348,-55.94297
URY_TA_G_E600000_N6500000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,600000.0,6500000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-31.630832,-55.945529
URY_TA_G_E600000_N6525000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,600000.0,6525000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-31.405308,-55.948059
URY_TA_G_E625000_N6425000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,625000.0,6425000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.304842,-55.672263
URY_TA_G_E625000_N6450000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,625000.0,6450000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.079364,-55.675533
URY_TA_G_E625000_N6475000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,625000.0,6475000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-31.853877,-55.678767
URY_TA_G_E625000_N6500000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,625000.0,6500000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-31.628383,-55.681965
URY_TA_G_E650000_N6425000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,650000.0,6425000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.30177,-55.406796
URY_TA_G_E650000_N6450000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,650000.0,6450000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.076318,-55.41072
URY_TA_G_E650000_N6475000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,650000.0,6475000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-31.850859,-55.414599
URY_TA_G_E675000_N6425000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,675000.0,6425000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.29814,-55.141374
URY_TA_G_E675000_N6450000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,675000.0,6450000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.07272,-55.14595
URY_TA_G_E675000_N6475000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,675000.0,6475000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-31.847291,-55.150475
URY_TA_G_E700000_N6425000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,700000.0,6425000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.293953,-54.876003
URY_TA_G_E700000_N6450000,Tacuarembó,UY-TA,regular_grid_25km,EPSG:32721,25000,700000.0,6450000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.068569,-54.881231
URY_TT_G_E675000_N6300000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,675000.0,6300000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-33.425109,-55.117711
URY_TT_G_E700000_N6325000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,700000.0,6325000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-33.195399,-54.854496
URY_TT_G_E700000_N6350000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,700000.0,6350000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.970051,-54.859963
URY_TT_G_E725000_N6300000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,725000.0,6300000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-33.415786,-54.580285
URY_TT_G_E725000_N6325000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,725000.0,6325000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-33.190489,-54.586503
URY_TT_G_E725000_N6350000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,725000.0,6350000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.965182,-54.592651
URY_TT_G_E750000_N6325000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,750000.0,6325000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-33.185003,-54.318579
URY_TT_G_E750000_N6350000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,750000.0,6350000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.959743,-54.325408
URY_TT_G_E750000_N6375000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,750000.0,6375000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.734474,-54.332161
URY_TT_G_E775000_N6300000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,775000.0,6300000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-33.404139,-54.043138
URY_TT_G_E775000_N6325000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,775000.0,6325000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-33.178941,-54.050731
URY_TT_G_E775000_N6350000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,775000.0,6350000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.953732,-54.05824
URY_TT_G_E800000_N6325000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,800000.0,6325000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-33.172304,-53.782968
URY_TT_G_E800000_N6350000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,800000.0,6350000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.947152,-53.791155
URY_TT_G_E825000_N6350000,Treinta y Tres,UY-TT,regular_grid_25km,EPSG:32721,25000,825000.0,6350000.0,"geoBoundaries URY ADM1, año representativo 2017, OpenStreetMap/Wambacher",-32.940002,-53.524162
