departamento,departamento_iso,fecha_inicio_semana,fecha_fin_semana,anio,numero_semana,n_dias_esperados,n_dias_observados,cobertura_temporal_pct,cobertura_espacial_min_pct,precipitation_days_weekly,temperature_2m_max_mean_weekly,temperature_2m_max_weekly,temperature_2m_min_mean_weekly,temperature_2m_min_weekly,relative_humidity_2m_min_mean_weekly,relative_humidity_2m_min_weekly,relative_humidity_2m_max_mean_weekly,relative_humidity_2m_max_weekly,wind_speed_10m_max_mean_weekly,wind_speed_10m_max_weekly,precipitation_sum_weekly,precipitation_max_daily_weekly,et0_fao_evapotranspiration_sum_weekly,et0_fao_evapotranspiration_max_daily_weekly,wind_direction_10m_resultant_length_spatial_daily_mean_weekly,wind_direction_10m_dominant_circular_mean_weekly,wind_direction_10m_resultant_length_weekly
Paysandú,UY-PA,2017-07-24,2017-07-30,2017,30,7,7,100.0,100.0,3,23.098214285714285,25.5,15.657142857142857,13.6,63.098214285714285,52,85.92857142857143,97,6.045089285714285,8.22,21.06875,18.675,16.605,3.64,0.9283140119954462,30.860224280859164,0.8094509485467841
Paysandú,UY-PA,2017-07-31,2017-08-06,2017,31,7,7,100.0,100.0,3,17.08214285714286,22.7,9.308035714285714,3.3,68.66071428571429,54,95.6875,100,4.809285714285714,6.94,39.74375,24.53125,10.968125,2.54,0.9952659764529674,105.70457856115479,0.6634110143525193
Paysandú,UY-PA,2017-08-07,2017-08-13,2017,32,7,7,100.0,100.0,5,18.483035714285712,22.8,11.216071428571428,7.1,67.75,51,93.64285714285714,99,7.294196428571429,10.78,78.01875,33.78125,12.046875,2.37,0.9975198968147304,123.61650707438538,0.41284796506560917
Paysandú,UY-PA,2017-08-14,2017-08-20,2017,33,7,7,100.0,100.0,2,18.69107142857143,23.2,6.7250000000000005,3.3,51.61607142857143,37,90.41071428571429,97,5.383571428571429,9.6,8.693750000000001,8.64375,17.300625,3.17,0.9943424242740134,5.4885183926409065,0.13463117742951475
Paysandú,UY-PA,2017-08-21,2017-08-27,2017,34,7,7,100.0,100.0,4,22.980357142857144,28.9,13.024107142857144,1.7,61.25,41,91.125,100,6.190178571428572,9.46,66.25625,29.75625,18.438125,3.45,0.9641610046250696,40.59603825996599,0.813146024559801
Paysandú,UY-PA,2017-08-28,2017-09-03,2017,35,7,7,100.0,100.0,3,23.575892857142858,29.6,13.939285714285715,4.8,63.964285714285715,52,90.73214285714286,98,7.2124999999999995,9.63,40.325,38.38125,20.57875,4.33,0.9873191996699483,16.606853222406105,0.436330167903262
Paysandú,UY-PA,2017-09-04,2017-09-10,2017,36,7,7,100.0,100.0,5,20.950892857142858,26.2,13.451785714285714,9.3,71.14285714285714,54,94.79464285714286,100,6.650892857142857,10.04,113.36875,46.94375,13.475624999999999,3.07,0.9969857453992754,110.981180773621,0.6561678487998793
Paysandú,UY-PA,2017-09-11,2017-09-17,2017,37,7,7,100.0,100.0,3,18.469642857142855,21.4,10.422321428571427,7.4,55.13392857142857,49,94.45535714285714,100,5.211339285714286,10.27,33.8,26.8375,19.00625,3.39,0.9963417845282374,142.19980264768913,0.6088144529750866
Paysandú,UY-PA,2017-09-18,2017-09-24,2017,38,7,7,100.0,100.0,2,22.375,31.8,11.166071428571428,6.8,58.875,48,93.625,100,5.564196428571429,8.16,6.85625,6.5625,23.3825,5.2,0.9993951559529946,101.84781782872477,0.5940948260987086
Paysandú,UY-PA,2017-09-25,2017-10-01,2017,39,7,7,100.0,100.0,7,21.48392857142857,26.6,13.825892857142858,11.3,66.90178571428571,56,93.77678571428571,100,5.9775,8.16,54.3875,26.725,17.175,3.19,0.9930184192242789,110.68102308587486,0.7750853994709036
Paysandú,UY-PA,2017-10-02,2017-10-08,2017,40,7,7,100.0,100.0,3,23.10892857142857,26.3,12.850892857142856,8.9,48.526785714285715,36,86.41964285714286,98,8.430803571428571,11.14,11.25,10.112499999999999,32.83875,6.37,0.9985763368131692,11.631062151648054,0.2630609669420756
Paysandú,UY-PA,2017-10-09,2017-10-15,2017,41,7,7,100.0,100.0,5,19.549107142857142,23.5,11.165178571428571,6.9,57.74107142857143,44,91.61607142857143,100,6.3931249999999995,10.31,17.025000000000002,12.7375,22.53625,4.87,0.9933139266239464,145.20439227583663,0.6077544017560338
Paysandú,UY-PA,2017-10-16,2017-10-22,2017,42,7,7,100.0,100.0,6,22.947321428571428,28.4,13.684821428571428,8.5,60.973214285714285,44,93.5625,100,6.3393749999999995,8.81,46.493750000000006,26.5375,23.486875,5.01,0.9957465687012551,91.90907795320155,0.27846424555179244
Paysandú,UY-PA,2017-10-23,2017-10-29,2017,43,7,7,100.0,100.0,3,23.710714285714285,27.6,13.050892857142857,5.2,55.67857142857143,45,91.75892857142857,100,5.235803571428571,10.56,19.674999999999997,15.987499999999999,27.950625000000002,5.24,0.9951617243153587,87.44695567801828,0.6645524775626629
Paysandú,UY-PA,2017-10-30,2017-11-05,2017,44,7,7,100.0,100.0,3,24.3125,27.8,13.674107142857142,9.1,44.767857142857146,33,87.58928571428571,100,5.486071428571428,8.91,29.09375,25.2625,35.9275,6.47,0.9929059261843136,125.5225494219429,0.535252371177323
Paysandú,UY-PA,2017-11-06,2017-11-12,2017,45,7,7,100.0,100.0,2,25.54375,27.6,14.43392857142857,9.7,41.607142857142854,29,84.54464285714286,94,5.058750000000001,7.89,1.25625,0.80625,38.925625,6.42,0.9725899962597003,163.34151675608842,0.38891604737253127
Paysandú,UY-PA,2017-11-13,2017-11-19,2017,46,7,7,100.0,100.0,2,26.596428571428568,35.7,13.480357142857143,8.8,36.392857142857146,25,83.125,98,6.163303571428572,9.68,17.40625,13.55625,42.20625,8.4,0.9954389626756013,347.51918919955807,0.3556562792220608
Paysandú,UY-PA,2017-11-20,2017-11-26,2017,47,7,7,100.0,100.0,4,24.04642857142857,29.6,12.479464285714286,8.3,41.205357142857146,29,81.9375,95,6.0200000000000005,9.07,17.95,15.6875,39.29875,7.7,0.9968525949793369,93.91824310230223,0.4881296578490276
Paysandú,UY-PA,2017-11-27,2017-12-03,2017,48,7,7,100.0,100.0,3,28.061607142857145,30.6,15.674999999999999,10.0,41.17857142857143,31,83.66071428571429,96,6.8914285714285715,8.54,5.93125,3.9375,44.225,7.82,0.9985451404918688,110.20102985470004,0.8417390163108185
Paysandú,UY-PA,2017-12-04,2017-12-10,2017,49,7,7,100.0,100.0,3,29.651785714285715,34.9,17.799107142857142,14.7,35.464285714285715,20,83.3125,97,5.621250000000001,8.02,1.775,1.575,44.223749999999995,8.92,0.9952298114449728,122.76016640984352,0.31680792212715897
Paysandú,UY-PA,2017-12-11,2017-12-17,2017,50,7,7,100.0,100.0,1,31.5375,37.6,18.103571428571428,14.0,32.19642857142857,25,73.02678571428571,96,6.006696428571429,10.04,10.96875,10.96875,49.725625,8.03,0.9945324348765334,64.62787188424612,0.25616712857995877
Paysandú,UY-PA,2017-12-18,2017-12-24,2017,51,7,7,100.0,100.0,5,28.46517857142857,34.2,17.392857142857142,10.5,44.723214285714285,34,81.45535714285714,97,5.930446428571429,8.19,9.225,8.15,42.23375,7.0,0.9981082627732288,104.5360761185791,0.8599470541683222
Paysandú,UY-PA,2017-12-25,2017-12-31,2017,52,7,7,100.0,100.0,2,32.815178571428575,35.2,20.095535714285713,14.8,33.473214285714285,19,78.99107142857143,99,4.566160714285714,6.57,11.78125,9.45,47.9525,8.53,0.9955483182068106,83.0759961849123,0.6133478058145065
Rivera,UY-RV,2017-01-02,2017-01-08,2017,1,7,7,100.0,100.0,6,29.387012987012987,32.3,20.698701298701298,15.8,60.142857142857146,47,92.93506493506493,98,5.274805194805195,6.82,18.472727272727273,8.818181818181818,33.22,6.58,0.9921996055533204,55.55170595142042,0.4875526347098093
Rivera,UY-RV,2017-01-09,2017-01-15,2017,2,7,7,100.0,100.0,5,28.81948051948052,32.4,19.194805194805195,16.0,61.090909090909086,50,95.15584415584416,99,4.955324675324675,6.43,88.14545454545454,42.71818181818182,32.53727272727273,6.25,0.9980785137914178,80.95892233015576,0.3787840166248674
Rivera,UY-RV,2017-01-16,2017-01-22,2017,3,7,7,100.0,100.0,3,28.14155844155844,29.4,18.02857142857143,15.2,57.51948051948052,46,95.31168831168831,100,4.940779220779221,6.79,33.96363636363636,30.672727272727272,36.67181818181818,6.46,0.995091662194809,94.74305786547758,0.6108419310301305
Rivera,UY-RV,2017-01-23,2017-01-29,2017,4,7,7,100.0,100.0,3,26.575324675324676,30.8,16.814285714285713,12.7,50.97402597402597,45,93.42857142857143,98,4.604675324675325,6.93,11.936363636363636,11.645454545454545,35.22090909090909,6.07,0.9968679482342342,113.47963413349449,0.3991051432941265
Rivera,UY-RV,2017-01-30,2017-02-05,2017,5,7,7,100.0,100.0,7,29.098701298701297,32.1,20.494805194805195,18.2,58.07792207792208,49,96.4155844155844,100,4.605974025974026,8.34,35.04545454545455,12.545454545454545,33.50909090909091,5.63,0.9953114157362463,60.926659284492956,0.3037652087030636
Rivera,UY-RV,2017-02-06,2017-02-12,2017,6,7,7,100.0,100.0,5,26.32987012987013,31.2,17.23896103896104,12.0,58.25974025974026,45,91.12987012987013,99,4.61012987012987,7.21,52.60909090909091,25.61818181818182,29.201818181818183,6.12,0.9971164880798015,103.12526591669996,0.6698806996127495
Rivera,UY-RV,2017-02-13,2017-02-19,2017,7,7,7,100.0,100.0,6,28.45974025974026,32.0,20.42077922077922,19.0,65.06493506493506,57,96.83116883116882,100,4.496493506493507,6.12,48.13636363636364,20.5,26.722727272727273,4.64,0.975396157921198,346.3769372348824,0.552007250510423
Rivera,UY-RV,2017-02-20,2017-02-26,2017,8,7,7,100.0,100.0,5,29.62987012987013,30.5,21.32337662337662,19.6,62.96103896103896,51,97.93506493506494,100,2.974805194805195,4.0,12.836363636363636,6.863636363636363,31.023636363636363,5.43,0.9891244673061762,67.42462888796054,0.4298861377746581
Rivera,UY-RV,2017-02-27,2017-03-05,2017,9,7,7,100.0,100.0,4,28.47012987012987,31.3,20.24025974025974,16.4,58.66233766233766,43,94.1038961038961,100,4.228441558441558,6.93,18.627272727272725,10.636363636363637,29.14727272727273,5.51,0.9977178860140334,85.51079314974157,0.32941309066815944
Rivera,UY-RV,2017-03-06,2017-03-12,2017,10,7,7,100.0,100.0,4,26.436363636363637,29.8,16.364935064935064,11.4,52.8051948051948,40,95.23376623376623,100,5.605714285714286,8.56,76.60909090909091,43.56363636363636,29.01909090909091,5.46,0.9948735614068581,101.10770958184176,0.4450674869967907
Rivera,UY-RV,2017-03-13,2017-03-19,2017,11,7,7,100.0,100.0,2,23.07922077922078,28.9,12.155844155844155,9.1,54.48051948051948,43,93.11688311688313,98,4.813246753246752,7.32,16.990909090909092,9.1,26.587272727272726,4.68,0.9959468518510372,131.74671596517578,0.33549131037988056
Rivera,UY-RV,2017-03-20,2017-03-26,2017,12,7,7,100.0,100.0,5,25.705194805194804,27.1,16.512987012987015,12.8,60.51948051948052,50,95.22077922077924,100,4.685194805194805,7.28,11.081818181818182,7.636363636363637,24.32181818181818,3.95,0.9986010616305878,96.37534925021608,0.9718942943661495
Rivera,UY-RV,2017-03-27,2017-04-02,2017,13,7,7,100.0,100.0,2,25.87012987012987,26.9,16.44025974025974,14.8,53.532467532467535,47,93.0,97,6.029610389610389,7.07,0.03636363636363636,0.02727272727272727,28.14818181818182,4.44,0.9993985520563784,80.57116418559393,0.9714639282460061
Rivera,UY-RV,2017-04-03,2017-04-09,2017,14,7,7,100.0,100.0,5,25.46103896103896,28.4,16.854545454545455,11.9,60.45454545454545,40,93.12987012987013,98,5.207142857142857,7.38,44.9,28.29090909090909,20.836363636363636,4.12,0.9962802915179007,79.58548372110089,0.5652483735135313
Rivera,UY-RV,2017-04-10,2017-04-16,2017,15,7,7,100.0,100.0,3,20.73246753246753,23.4,13.35974025974026,10.6,63.5974025974026,51,91.57142857142857,99,5.5987012987012985,8.88,31.581818181818182,29.363636363636363,16.848181818181818,3.72,0.998476998206446,126.17969408269289,0.44597656465580976
Rivera,UY-RV,2017-04-17,2017-04-23,2017,16,7,7,100.0,100.0,4,20.525974025974026,22.7,13.466233766233767,7.3,63.74025974025974,48,94.63636363636364,100,5.184285714285714,7.67,72.19090909090909,62.38181818181818,14.245454545454546,2.98,0.9965797374238518,112.39780825303653,0.38124299570901055
Rivera,UY-RV,2017-04-24,2017-04-30,2017,17,7,7,100.0,100.0,2,20.649350649350648,23.7,10.45974025974026,7.0,55.38961038961039,43,88.4025974025974,98,5.082857142857143,9.48,5.872727272727273,4.490909090909091,18.103636363636365,3.32,0.9957697770743682,334.89424515003043,0.575767930678652
Rivera,UY-RV,2017-05-01,2017-05-07,2017,18,7,7,100.0,100.0,2,23.206493506493505,25.7,12.792207792207792,8.0,64.67532467532467,44,96.77922077922078,100,3.8655844155844155,6.11,0.04545454545454546,0.02727272727272728,16.072727272727274,2.73,0.9986186263708466,74.0691308626931,0.8960734042571565
Rivera,UY-RV,2017-05-08,2017-05-14,2017,19,7,7,100.0,100.0,4,18.570129870129872,21.6,12.694805194805195,6.7,68.93506493506494,50,94.15584415584416,100,5.464675324675325,7.0,101.73636363636363,72.51818181818182,10.185454545454546,2.68,0.9955497219274584,105.83157430651772,0.25715706462756066
Rivera,UY-RV,2017-05-15,2017-05-21,2017,20,7,7,100.0,100.0,4,18.384415584415585,20.9,11.022077922077923,7.7,67.02597402597402,55,95.32467532467533,100,5.143896103896104,7.34,30.172727272727272,22.863636363636363,11.025454545454545,2.1,0.9961922207170482,95.96392277852603,0.21110852502105326
Rivera,UY-RV,2017-05-22,2017-05-28,2017,21,7,7,100.0,100.0,6,18.864935064935064,23.7,12.916883116883117,7.3,74.83116883116882,56,94.98701298701299,100,5.430649350649351,8.31,68.11818181818181,52.66363636363636,8.403636363636364,2.24,0.9966258228491676,76.71243332976185,0.5206676872118494
Rivera,UY-RV,2017-05-29,2017-06-04,2017,22,7,7,100.0,100.0,3,16.425974025974025,18.4,9.754545454545454,5.6,65.9090909090909,57,94.98701298701299,100,4.542727272727273,7.38,0.2363636363636364,0.2090909090909091,9.274545454545454,1.77,0.9807682632100023,144.11333912226618,0.7302616299401371
Rivera,UY-RV,2017-06-05,2017-06-11,2017,23,7,7,100.0,100.0,3,15.445454545454547,17.8,7.487012987012987,4.9,64.8051948051948,54,94.35064935064936,100,4.961298701298701,7.24,12.972727272727273,6.7727272727272725,10.604545454545455,2.57,0.9982850085365087,235.5180260603182,0.1615113850381738
Rivera,UY-RV,2017-06-12,2017-06-18,2017,24,7,7,100.0,100.0,2,19.816883116883115,24.9,10.375324675324675,5.2,69.02597402597402,55,94.97402597402596,100,5.473896103896104,9.1,14.0,12.954545454545455,12.462727272727273,3.18,0.9976891446161692,42.78591792088039,0.5150134339353429
Rivera,UY-RV,2017-06-19,2017-06-25,2017,25,7,7,100.0,100.0,0,18.675324675324674,24.1,9.464935064935064,-0.2,64.35064935064935,51,91.62337662337663,97,5.297272727272727,7.32,0.0,0.0,13.23,2.48,0.9962423804446622,29.674364773395112,0.5691288563768676
Rivera,UY-RV,2017-06-26,2017-07-02,2017,26,7,7,100.0,100.0,2,17.816883116883115,23.2,10.648051948051947,4.9,69.74025974025975,56,93.97402597402598,100,4.4701298701298695,7.54,39.72727272727273,32.36363636363637,9.72090909090909,2.57,0.9935388289585029,130.69028093324897,0.24415865281997373
Rivera,UY-RV,2017-07-03,2017-07-09,2017,27,7,7,100.0,100.0,2,19.924675324675324,21.9,11.56103896103896,6.8,63.649350649350644,58,91.63636363636364,97,4.754805194805194,6.77,0.1,0.06363636363636363,12.79,2.31,0.9969260131167832,31.45055639134237,0.9481875075515892
Rivera,UY-RV,2017-07-10,2017-07-16,2017,28,7,7,100.0,100.0,5,20.65844155844156,24.8,13.2987012987013,5.1,68.1948051948052,54,93.1168831168831,100,5.894675324675325,9.18,48.67272727272727,21.072727272727274,13.195454545454545,3.84,0.9981693595817036,10.904847956430283,0.4141921566668057
Rivera,UY-RV,2017-07-17,2017-07-23,2017,29,7,7,100.0,100.0,0,15.050649350649351,23.3,3.844155844155844,-0.4,52.5974025974026,46,85.3896103896104,95,4.724285714285714,6.56,0.0,0.0,14.342727272727272,2.84,0.9979849574688587,317.4187244405953,0.6257260124140237
Rivera,UY-RV,2017-07-24,2017-07-30,2017,30,7,7,100.0,100.0,3,23.44025974025974,25.6,14.594805194805195,12.9,61.1948051948052,54,91.55844155844156,98,5.098311688311688,6.84,3.336363636363637,2.3636363636363638,15.736363636363636,3.06,0.9973939193289846,25.287020160386607,0.8117641153948704
Rivera,UY-RV,2017-07-31,2017-08-06,2017,31,7,7,100.0,100.0,2,17.776623376623377,21.6,9.483116883116882,4.0,69.23376623376623,54,96.16883116883118,100,4.597272727272727,7.47,54.263636363636365,50.81818181818182,11.084545454545454,2.5,0.9963839069981165,116.08716223530806,0.6593179935981162
Rivera,UY-RV,2017-08-07,2017-08-13,2017,32,7,7,100.0,100.0,6,18.187012987012988,21.4,11.307792207792208,7.2,70.33766233766234,56,93.6103896103896,97,6.4759740259740255,8.88,113.08181818181818,54.63636363636363,10.781818181818181,2.47,0.9950694464126234,86.35743573221947,0.3365050188749842
Rivera,UY-RV,2017-08-14,2017-08-20,2017,33,7,7,100.0,100.0,1,18.741558441558443,23.1,5.932467532467533,2.9,51.883116883116884,37,92.27272727272727,100,4.645064935064935,8.39,2.627272727272727,2.627272727272727,17.945454545454545,2.9,0.9669482271232767,314.261865543229,0.11220713368393964
Rivera,UY-RV,2017-08-21,2017-08-27,2017,34,7,7,100.0,100.0,2,22.705194805194804,29.1,12.418181818181818,1.5,61.961038961038966,44,89.44155844155844,100,5.905064935064936,9.23,14.681818181818183,13.936363636363637,18.905454545454546,4.1,0.9953097947367475,28.62305367846649,0.9051907510458155
Rivera,UY-RV,2017-08-28,2017-09-03,2017,35,7,7,100.0,100.0,3,23.922077922077925,29.1,14.035064935064936,5.5,63.48051948051948,57,91.35064935064936,98,6.875324675324675,8.86,12.727272727272727,6.136363636363637,20.7,4.1,0.998198785605262,26.539703208947433,0.5510941439680759
Rivera,UY-RV,2017-09-04,2017-09-10,2017,36,7,7,100.0,100.0,7,23.144155844155847,28.5,14.564935064935066,9.8,65.70129870129871,55,95.7012987012987,100,5.602207792207793,7.48,61.58181818181818,26.08181818181818,14.086363636363636,2.85,0.9927566929933622,109.09965351795795,0.5875079044657971
Rivera,UY-RV,2017-09-11,2017-09-17,2017,37,7,7,100.0,100.0,6,17.92077922077922,20.1,10.474025974025974,7.6,63.98701298701299,51,96.67532467532467,100,5.711038961038961,9.45,82.51818181818182,43.79090909090909,15.455454545454545,3.41,0.9984453281399164,148.38972395111168,0.627435183868165
Rivera,UY-RV,2017-09-18,2017-09-24,2017,38,7,7,100.0,100.0,2,22.735064935064937,30.6,12.425974025974027,6.9,62.311688311688314,53,95.53246753246754,99,4.75051948051948,6.11,6.6909090909090905,6.618181818181818,22.94454545454545,4.61,0.9971633854156944,108.84655881566935,0.6384083364923957
Rivera,UY-RV,2017-09-25,2017-10-01,2017,39,7,7,100.0,100.0,6,20.898701298701297,25.4,13.996103896103895,11.8,70.16883116883118,56,94.68831168831169,100,5.240389610389611,8.04,40.39090909090909,20.80909090909091,15.539090909090909,3.41,0.9896633708792517,106.77958473925295,0.9258197730565099
Rivera,UY-RV,2017-10-02,2017-10-08,2017,40,7,7,100.0,100.0,4,22.593506493506492,26.9,12.555844155844156,7.6,50.5064935064935,37,86.1168831168831,95,7.357272727272727,9.29,4.545454545454545,2.7818181818181817,31.193636363636365,5.81,0.9994215114318915,9.695552005536976,0.2126522838313159
Rivera,UY-RV,2017-10-09,2017-10-15,2017,41,7,7,100.0,100.0,5,19.08701298701299,22.6,12.28961038961039,6.9,66.64935064935065,48,92.3896103896104,98,5.908311688311689,9.14,77.60909090909091,53.35454545454545,18.62272727272727,4.74,0.9872033626834461,145.71411398423422,0.7245294051537527
Rivera,UY-RV,2017-10-16,2017-10-22,2017,42,7,7,100.0,100.0,6,23.292207792207794,28.5,13.423376623376623,7.5,61.42857142857143,42,91.18181818181817,99,6.121688311688311,8.46,44.4,20.072727272727274,23.728181818181817,4.77,0.997598799759693,93.69022535898242,0.2391434003701283
Rivera,UY-RV,2017-10-23,2017-10-29,2017,43,7,7,100.0,100.0,6,22.880519480519478,26.3,12.662337662337661,4.1,59.98701298701298,49,94.37662337662337,100,4.8896103896103895,8.61,12.409090909090908,11.081818181818182,25.592727272727274,4.77,0.9950308742303793,101.46767085469891,0.6138725162011535
Rivera,UY-RV,2017-10-30,2017-11-05,2017,44,7,7,100.0,100.0,4,23.712987012987014,27.3,13.062337662337663,9.0,51.44155844155845,43,92.18181818181817,98,5.577272727272727,8.25,16.7,6.054545454545454,33.944545454545455,5.71,0.9912207371249303,129.05037017511464,0.3838098522818503
Rivera,UY-RV,2017-11-06,2017-11-12,2017,45,7,7,100.0,100.0,4,24.472727272727273,26.4,13.866233766233766,10.1,46.42857142857143,36,90.05194805194806,100,5.35025974025974,8.41,4.454545454545454,3.8454545454545452,36.70363636363636,6.06,0.9946862662573681,174.99029448608957,0.4000177207987319
Rivera,UY-RV,2017-11-13,2017-11-19,2017,46,7,7,100.0,100.0,1,25.83246753246753,32.9,12.458441558441558,7.9,40.506493506493506,32,85.9090909090909,99,5.7106493506493505,8.1,13.463636363636363,13.463636363636363,39.56090909090909,7.97,0.9549996525730255,93.83380488235662,0.08611696564067313
Rivera,UY-RV,2017-11-20,2017-11-26,2017,47,7,7,100.0,100.0,3,23.09220779220779,27.4,11.454545454545455,6.6,45.03896103896104,32,86.45454545454547,99,5.205064935064935,7.29,14.490909090909092,12.845454545454546,35.262727272727275,7.13,0.9771750868359849,121.79332352649575,0.6293453392748739
Rivera,UY-RV,2017-11-27,2017-12-03,2017,48,7,7,100.0,100.0,4,27.315584415584418,29.5,14.781818181818183,11.4,42.857142857142854,32,87.33766233766234,98,6.58038961038961,8.04,19.71818181818182,19.554545454545455,41.54454545454546,7.02,0.9988267598162065,114.72232814775431,0.816381755922083
Rivera,UY-RV,2017-12-04,2017-12-10,2017,49,7,7,100.0,100.0,3,27.74025974025974,32.9,16.95064935064935,14.4,41.83116883116883,21,90.76623376623377,100,5.715714285714285,8.32,0.36363636363636365,0.3,38.94181818181818,8.11,0.9948794910350681,139.68940474779546,0.41293320459154037
Rivera,UY-RV,2017-12-11,2017-12-17,2017,50,7,7,100.0,100.0,2,30.448051948051948,36.4,17.56883116883117,12.6,34.064935064935064,21,77.64935064935064,92,5.714155844155845,9.01,10.154545454545454,9.972727272727273,45.769090909090906,7.96,0.9823840498298725,78.01073068381233,0.30527615302677774
Rivera,UY-RV,2017-12-18,2017-12-24,2017,51,7,7,100.0,100.0,4,28.27012987012987,33.1,17.711688311688313,10.5,45.81818181818182,37,84.46753246753246,97,5.670389610389611,7.46,7.8181818181818175,7.145454545454545,41.35818181818182,6.71,0.9991201701304462,110.95651250287496,0.8866859427450801
Rivera,UY-RV,2017-12-25,2017-12-31,2017,52,7,7,100.0,100.0,3,32.042857142857144,34.1,19.28831168831169,13.0,31.4025974025974,24,87.79220779220779,96,4.430779220779221,6.22,8.718181818181817,8.545454545454545,46.915454545454544,7.97,0.9929284256946204,92.02166967051411,0.933247863336086
Rocha,UY-RO,2017-01-02,2017-01-08,2017,1,7,7,100.0,100.0,4,27.070238095238096,30.2,18.28095238095238,12.7,57.4404761904762,32,94.16666666666666,99,6.164285714285714,8.91,41.300000000000004,21.758333333333336,34.3275,6.78,0.9949061168963885,56.54277488138764,0.3492769770232703
Rocha,UY-RO,2017-01-09,2017-01-15,2017,2,7,7,100.0,100.0,4,26.96666666666667,32.8,17.445238095238096,13.2,54.88095238095239,39,91.92857142857143,99,5.548452380952381,8.93,32.61666666666667,19.375,38.02583333333333,6.94,0.9830142460091089,77.17414975651064,0.46965500953215594
Rocha,UY-RO,2017-01-16,2017-01-22,2017,3,7,7,100.0,100.0,3,26.985714285714288,29.2,18.748809523809523,15.6,62.30952380952381,46,95.92857142857143,100,5.604880952380952,8.91,23.849999999999998,21.891666666666666,35.306666666666665,6.25,0.9922379137249406,73.71383236593746,0.6031606670348961
Rocha,UY-RO,2017-01-23,2017-01-29,2017,4,7,7,100.0,100.0,4,25.70357142857143,30.6,17.373809523809523,12.5,55.73809523809524,43,93.02380952380952,99,5.715952380952381,10.67,5.341666666666667,2.625,34.17,6.56,0.9923064090029906,96.20626461796475,0.23429309058785183
Rocha,UY-RO,2017-01-30,2017-02-05,2017,5,7,7,100.0,100.0,7,27.702380952380953,31.5,21.158333333333335,17.6,67.63095238095238,48,96.23809523809523,100,6.017857142857143,14.34,64.875,23.058333333333334,28.7275,5.99,0.9932712413979434,61.202719933645334,0.32873132504517955
Rocha,UY-RO,2017-02-06,2017-02-12,2017,6,7,7,100.0,100.0,6,24.086904761904766,27.3,18.396428571428572,12.5,66.41666666666667,50,90.48809523809523,99,6.352380952380953,13.56,23.0,16.675,24.80333333333333,4.85,0.9957578044327116,109.76602465690482,0.5212310425191955
Rocha,UY-RO,2017-02-13,2017-02-19,2017,7,7,7,100.0,100.0,6,27.876190476190477,30.7,20.895238095238096,18.2,65.71428571428571,52,96.76190476190477,100,4.769285714285714,6.19,48.0,17.691666666666666,27.174999999999997,5.04,0.9898540676256857,351.49255837934146,0.5093359857692846
Rocha,UY-RO,2017-02-20,2017-02-26,2017,8,7,7,100.0,100.0,6,29.188095238095237,30.8,21.451190476190476,19.5,66.10714285714286,56,99.08333333333334,100,3.67952380952381,5.32,11.508333333333335,9.25,28.72083333333333,5.05,0.9767908946858587,57.9838083625508,0.6249402998536296
Rocha,UY-RO,2017-02-27,2017-03-05,2017,9,7,7,100.0,100.0,5,27.64404761904762,31.7,20.86309523809524,16.8,58.892857142857146,43,91.14285714285714,99,5.345952380952381,8.27,10.941666666666666,5.625,30.515,5.25,0.996561088255851,93.74678439468646,0.2828144652027937
Rocha,UY-RO,2017-03-06,2017-03-12,2017,10,7,7,100.0,100.0,5,24.98095238095238,28.0,16.585714285714285,9.9,51.66666666666667,36,91.82142857142857,98,6.147738095238095,11.78,14.391666666666667,13.158333333333333,29.071666666666665,5.66,0.9798470085818378,0.11196826571389959,0.24564628423768295
Rocha,UY-RO,2017-03-13,2017-03-19,2017,11,7,7,100.0,100.0,4,22.817857142857143,28.2,14.275,11.4,53.67857142857143,40,87.91666666666666,97,5.54047619047619,10.55,34.56666666666666,31.858333333333334,25.859166666666667,5.13,0.9955012591273904,194.56395019930042,0.42064074521983713
Rocha,UY-RO,2017-03-20,2017-03-26,2017,12,7,7,100.0,100.0,7,23.95357142857143,25.8,17.775,13.1,69.10714285714286,56,94.66666666666666,100,5.319285714285714,7.44,11.408333333333333,6.758333333333333,21.008333333333333,3.78,0.9925733064404015,73.10886280422933,0.9875109562406231
Rocha,UY-RO,2017-03-27,2017-04-02,2017,13,7,7,100.0,100.0,4,23.940476190476186,25.9,18.127380952380953,15.6,58.642857142857146,45,89.58333333333334,96,6.2491666666666665,8.16,1.1583333333333334,0.5583333333333333,23.815,4.19,0.9970286458262093,65.91951078454169,0.9740422021795536
Rocha,UY-RO,2017-04-03,2017-04-09,2017,14,7,7,100.0,100.0,5,24.542857142857144,28.0,17.78095238095238,11.9,62.36904761904761,44,93.04761904761905,100,6.236666666666666,10.4,20.683333333333334,9.383333333333333,20.055833333333332,3.92,0.9969201849799295,57.152586861757854,0.45562551218042385
Rocha,UY-RO,2017-04-10,2017-04-16,2017,15,7,7,100.0,100.0,6,20.46666666666667,25.7,13.953571428571427,9.2,62.13095238095239,51,90.23809523809523,96,5.640119047619048,11.41,36.425000000000004,35.06666666666667,16.929166666666667,3.57,0.9968163535879917,160.23627671522271,0.3907985482764636
