coordenada_id,departamento_solicitado,departamento_iso,latitud_solicitada,longitud_solicitada,distancia_limite_m,metodo_seleccion,margen_interior_m,latitud_reportada,longitud_reportada,elevacion_reportada_m,distancia_solicitada_reportada_m,departamento_open_meteo,estado_asignacion,mismo_departamento,punto_valido,distancia_limite_nacional_m,tipo_zona,timezone,timezone_abbreviation,utc_offset_seconds,daily_units_json
URY_PA_G_E425000_N6450000,Paysandú,UY-PA,-32.083794,-57.794738,32941.453405218934,grid,7500,-32.1,-57.799995,33.0,1863.7032904396826,Paysandú,mismo_departamento,True,True,32941.453405218934,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E425000_N6475000,Paysandú,UY-PA,-31.858269000000004,-57.792798,25822.67164222708,grid,7500,-31.899998,-57.799995,69.0,4675.402828981357,Paysandú,mismo_departamento,True,True,25822.671642227077,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E425000_N6500000,Paysandú,UY-PA,-31.632737,-57.790878000000006,8450.52920103259,grid,7500,-31.599998,-57.799995,92.0,3730.5232966257045,Paysandú,mismo_departamento,True,True,18708.088903749387,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E450000_N6425000,Paysandú,UY-PA,-32.31070799999999,-57.531146,13109.68718913016,grid,7500,-32.3,-57.5,64.0,3163.3443289634624,Paysandú,mismo_departamento,True,True,53487.70829443666,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E450000_N6450000,Paysandú,UY-PA,-32.08517899999999,-57.529838000000005,36972.47606136307,grid,7500,-32.1,-57.5,52.0,3259.853477770159,Paysandú,mismo_departamento,True,True,56869.7770899078,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E450000_N6475000,Paysandú,UY-PA,-31.859642,-57.528544,23831.740645103568,grid,7500,-31.899998,-57.5,105.0,5224.754250532388,Paysandú,mismo_departamento,True,True,49572.542880650864,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E475000_N6425000,Paysandú,UY-PA,-32.31154600000001,-57.26557700000001,9813.954197290836,grid,7500,-32.3,-57.299995,55.0,3483.771012356759,Paysandú,mismo_departamento,True,True,78471.29413702199,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E475000_N6450000,Paysandú,UY-PA,-32.086009999999995,-57.264923,32681.320603037268,grid,7500,-32.1,-57.299995,59.0,3654.7217084246836,Paysandú,mismo_departamento,True,True,80930.02738684737,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E475000_N6475000,Paysandú,UY-PA,-31.860466,-57.264275,11886.507455623769,grid,7500,-31.899998,-57.299995,133.0,5532.925223035433,Paysandú,mismo_departamento,True,True,73529.59957326834,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E500000_N6450000,Paysandú,UY-PA,-32.086287,-57.00000000000001,28610.265521202826,grid,7500,-32.1,-57.0,139.0,1520.0049424739555,Paysandú,mismo_departamento,True,True,104747.23504831998,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E500000_N6475000,Paysandú,UY-PA,-31.860741,-57.00000000000001,7804.996236203186,grid,7500,-31.899998,-57.0,169.0,4351.260177130811,Paysandú,mismo_departamento,True,True,97693.3737239823,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E525000_N6425000,Paysandú,UY-PA,-32.31154600000001,-56.73442300000001,8961.236893173691,grid,7500,-32.3,-56.699997,108.0,3484.4714899796677,Paysandú,mismo_departamento,True,True,128457.6947121427,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E525000_N6450000,Paysandú,UY-PA,-32.086009999999995,-56.735077,28708.55507944817,grid,7500,-32.1,-56.699997,120.0,3655.40528635239,Paysandú,mismo_departamento,True,True,128499.98624562431,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_PA_G_E550000_N6450000,Paysandú,UY-PA,-32.08517899999999,-56.470162,14904.663643913593,grid,7500,-32.1,-56.5,184.0,3259.8534777696545,Paysandú,mismo_departamento,True,True,119425.53250612022,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RN_G_E425000_N6375000,Río Negro,UY-RN,-32.760319,-57.800693,18343.733019215124,grid,7500,-32.8,-57.799995,54.0,4399.675043425044,Río Negro,mismo_departamento,True,True,30446.87579858306,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RN_G_E450000_N6375000,Río Negro,UY-RN,-32.76174000000002,-57.533808,26210.79357152691,grid,7500,-32.8,-57.5,53.0,5292.845125619239,Río Negro,mismo_departamento,True,True,55150.41525388575,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RN_G_E475000_N6350000,Río Negro,UY-RN,-32.988105,-57.267584,9022.783965379422,grid,7500,-33.0,-57.299995,84.0,3302.621052382013,Río Negro,mismo_departamento,True,True,76293.63370210349,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RN_G_E475000_N6375000,Río Negro,UY-RN,-32.762592999999995,-57.266908,29500.54778836905,grid,7500,-32.8,-57.299995,41.0,5176.563651262077,Río Negro,mismo_departamento,True,True,79719.14360747475,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RN_G_E475000_N6400000,Río Negro,UY-RN,-32.537073,-57.266239,10281.970510053688,grid,7500,-32.5,-57.299995,106.0,5190.420507169307,Río Negro,mismo_departamento,True,True,82730.21781908703,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RN_G_E500000_N6375000,Río Negro,UY-RN,-32.76287700000001,-57.00000000000001,19806.346280353548,grid,7500,-32.8,-57.0,118.0,4115.315269746818,Río Negro,mismo_departamento,True,True,103972.51671668283,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RN_G_E500000_N6400000,Río Negro,UY-RN,-32.537354999999984,-57.00000000000001,18335.3805901622,grid,7500,-32.5,-57.0,107.0,4140.860325783491,Río Negro,mismo_departamento,True,True,106794.45533171378,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RN_G_E525000_N6400000,Río Negro,UY-RN,-32.537073,-56.733761,13463.2549671932,grid,7500,-32.5,-56.699997,98.0,5190.879488118604,Río Negro,mismo_departamento,True,True,131186.12356799401,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RO_G_E750000_N6175000,Rocha,UY-RO,-34.536361,-54.275971,14931.83278382622,grid,7500,-34.5,-54.299995,10.0,4599.039874548144,Rocha,mismo_departamento,True,True,14931.83278382622,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RO_G_E750000_N6200000,Rocha,UY-RO,-34.311159,-54.283271000000006,18514.209452180057,grid,7500,-34.3,-54.299995,150.0,1976.1428076332318,Rocha,mismo_departamento,True,True,32674.03465389894,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RO_G_E750000_N6225000,Rocha,UY-RO,-34.085947,-54.29049,16019.65775639609,grid,7500,-34.1,-54.299995,73.0,1789.3208174157182,Rocha,mismo_departamento,True,True,51780.00800751142,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RO_G_E750000_N6250000,Rocha,UY-RO,-33.860725,-54.29763,12256.42983454769,grid,7500,-33.899998,-54.299995,44.0,4363.273015833469,Rocha,mismo_departamento,True,True,65686.52302485124,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RO_G_E775000_N6200000,Rocha,UY-RO,-34.304835,-54.011908,19024.037918427508,grid,7500,-34.3,-54.0,10.0,1221.0312225480225,Rocha,mismo_departamento,True,True,19024.037918427508,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RO_G_E775000_N6225000,Rocha,UY-RO,-34.079676,-54.019846,30588.96983717552,grid,7500,-34.1,-54.0,60.0,2906.2034014322016,Rocha,mismo_departamento,True,True,30588.969837175522,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RO_G_E775000_N6250000,Rocha,UY-RO,-33.85450699999999,-54.02769700000001,34685.99144966258,grid,7500,-33.899998,-54.0,32.0,5662.29776033339,Rocha,mismo_departamento,True,True,47094.19479753567,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RO_G_E775000_N6275000,Rocha,UY-RO,-33.62932799999999,-54.03546,19120.398955874854,grid,7500,-33.6,-54.0,16.0,4629.62543206668,Rocha,mismo_departamento,True,True,45128.724112469696,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RO_G_E800000_N6225000,Rocha,UY-RO,-34.07281,-53.74929,11740.680908078171,grid,7500,-34.1,-53.699997,21.0,5462.221891159185,Rocha,mismo_departamento,True,True,11740.680908078171,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RO_G_E800000_N6250000,Rocha,UY-RO,-33.84769899999999,-53.75785,23840.27246533934,grid,7500,-33.8,-53.799995,7.0,6578.322988783051,Rocha,mismo_departamento,True,True,23840.27246533923,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RO_G_E800000_N6275000,Rocha,UY-RO,-33.62257699999999,-53.766316,21075.534278521463,grid,7500,-33.6,-53.799995,8.0,4007.747300760521,Rocha,mismo_departamento,True,True,21075.53427852153,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RO_G_E800000_N6300000,Rocha,UY-RO,-33.39744499999999,-53.774688000000005,13650.786308372288,grid,7500,-33.399998,-53.799995,9.0,2372.9546487474045,Rocha,mismo_departamento,True,True,16526.59596222,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RV_G_E600000_N6550000,Rivera,UY-RV,-31.179775,-55.950561,9837.359069709002,grid,7500,-31.2,-56.0,316.0,5217.117256294708,Rivera,mismo_departamento,True,True,10370.437093421026,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RV_G_E625000_N6525000,Rivera,UY-RV,-31.402880000000007,-55.685127,10888.207115888334,grid,7500,-31.399998,-55.699997,198.0,1449.5136722250427,Rivera,mismo_departamento,True,True,40800.924969842585,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RV_G_E625000_N6550000,Rivera,UY-RV,-31.17736899999999,-55.688253,19816.83771721729,grid,7500,-31.2,-55.699997,177.0,2746.954411907025,Rivera,mismo_departamento,True,True,19816.837717217295,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RV_G_E650000_N6500000,Rivera,UY-RV,-31.62539,-55.418436,16914.875345660068,grid,7500,-31.599998,-55.4,173.0,3314.2854262627657,Rivera,mismo_departamento,True,True,43817.840826452426,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RV_G_E650000_N6525000,Rivera,UY-RV,-31.399913999999995,-55.42223,23219.09118637315,grid,7500,-31.399998,-55.4,174.0,2113.9170005411834,Rivera,mismo_departamento,True,True,23219.09118637315,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RV_G_E650000_N6550000,Rivera,UY-RV,-31.174429,-55.425981,9451.653033545095,grid,7500,-31.2,-55.4,181.0,3763.9509121594556,Rivera,mismo_departamento,True,True,9451.653033545095,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RV_G_E675000_N6500000,Rivera,UY-RV,-31.621853999999995,-55.15495,20641.906382573547,grid,7500,-31.599998,-55.199997,197.0,4913.527359974191,Rivera,mismo_departamento,True,True,33019.0727549494,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RV_G_E675000_N6525000,Rivera,UY-RV,-31.396409,-55.159375,9920.098207706573,grid,7500,-31.399998,-55.199997,166.0,3883.680820695554,Rivera,mismo_departamento,True,True,9920.098207706573,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RV_G_E700000_N6500000,Rivera,UY-RV,-31.617775000000005,-54.891514,20174.78837982317,grid,7500,-31.599998,-54.9,205.0,2129.4487627891967,Rivera,mismo_departamento,True,True,20174.788379823174,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
URY_RV_G_E725000_N6475000,Rivera,UY-RV,-31.838514,-54.622385,12037.877167996718,grid,7500,-31.8,-54.6,132.0,4768.64713196769,Rivera,mismo_departamento,True,True,25954.086139081875,limite_interdepartamental,America/Montevideo,GMT-3,-10800,"{""et0_fao_evapotranspiration"": ""mm"", ""precipitation_sum"": ""mm"", ""relative_humidity_2m_max"": ""%"", ""relative_humidity_2m_min"": ""%"", ""temperature_2m_max"": ""°C"", ""temperature_2m_min"": ""°C"", ""time"": ""iso8601"", ""wind_direction_10m_dominant"": ""°"", ""wind_speed_10m_max"": ""m/s""}"
